Scope,Project,Namespace,Type,Member,Maintainability Index,Cyclomatic Complexity,Depth of Inheritance,Class Coupling,Lines of Code
Member,Terminals.Common (Debug),Terminals.Connections,Connection,Favorite.get() : IFavorite,98,1,,1,1
Member,Terminals.Common (Debug),Terminals.Connections,Connection,Favorite.set(IFavorite) : void,95,1,,1,1
Member,Terminals.Common (Debug),Terminals.Connections,Connection,FireDisconnected() : void,88,2,,1,2
Member,Terminals.Common (Debug),Terminals.Connections,Connection,LastError.get() : string,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.Connections,Connection,LastError.set(string) : void,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.Connections,Connection,Log(string) : void,86,2,,1,2
Member,Terminals.Common (Debug),Terminals.Connections,Connection,OnDisconnected.add(Connection.Disconnected) : void,77,2,,3,4
Member,Terminals.Common (Debug),Terminals.Connections,Connection,OnDisconnected.remove(Connection.Disconnected) : void,77,2,,3,4
Member,Terminals.Common (Debug),Terminals.Connections,Connection,OnLog.add(Connection.LogHandler) : void,77,2,,3,4
Member,Terminals.Common (Debug),Terminals.Connections,Connection,OnLog.remove(Connection.LogHandler) : void,77,2,,3,4
Member,Terminals.Common (Debug),Terminals.Connections,Connection,ParentForm.get() : IConnectionMainView,98,1,,1,1
Member,Terminals.Common (Debug),Terminals.Connections,Connection,ParentForm.set(IConnectionMainView) : void,95,1,,1,1
Type,Terminals.Common (Debug),Terminals.Connections,Connection.Disconnected, ,100,4,1,3,0
Member,Terminals.Common (Debug),Terminals.Connections,Connection.Disconnected,"BeginInvoke(Connection, AsyncCallback, object) : IAsyncResult",100,1,,3,0
Member,Terminals.Common (Debug),Terminals.Connections,Connection.Disconnected,"Disconnected(object, IntPtr)",100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Connections,Connection.Disconnected,EndInvoke(IAsyncResult) : void,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Connections,Connection.Disconnected,Invoke(Connection) : void,100,1,,1,0
Type,Terminals.Common (Debug),Terminals.Connections,Connection.LogHandler, ,100,4,1,2,0
Member,Terminals.Common (Debug),Terminals.Connections,Connection.LogHandler,"BeginInvoke(string, AsyncCallback, object) : IAsyncResult",100,1,,2,0
Member,Terminals.Common (Debug),Terminals.Connections,Connection.LogHandler,EndInvoke(IAsyncResult) : void,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Connections,Connection.LogHandler,Invoke(string) : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Connections,Connection.LogHandler,"LogHandler(object, IntPtr)",100,1,,0,0
Type,Terminals.Common (Debug),Terminals.Connections,DesktopSizeCalculator, ,70,12,1,9,25
Member,Terminals.Common (Debug),Terminals.Connections,DesktopSizeCalculator,CalculateAutoScaleSize(Connection) : Size,78,1,,3,3
Member,Terminals.Common (Debug),Terminals.Connections,DesktopSizeCalculator,CalculateDefaultSize(IFavorite) : Size,78,1,,3,3
Member,Terminals.Common (Debug),Terminals.Connections,DesktopSizeCalculator,CalculateFullScreenSize(Connection) : Size,70,1,,4,5
Member,Terminals.Common (Debug),Terminals.Connections,DesktopSizeCalculator,"GetMaxAvailableSize(int, int) : Size",74,1,,2,4
Member,Terminals.Common (Debug),Terminals.Connections,DesktopSizeCalculator,"GetSize(Connection, IFavorite) : Size",62,8,,5,10
Type,Terminals.Common (Debug),Terminals.Connections,IConnection, ,100,4,0,3,0
Member,Terminals.Common (Debug),Terminals.Connections,IConnection,ChangeDesktopSize(DesktopSize) : void,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Connections,IConnection,Connect() : bool,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Connections,IConnection,Connected.get() : bool,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Connections,IConnection,Favorite.get() : IFavorite,100,1,,1,0
Type,Terminals.Common (Debug),Terminals.Connections,IConnectionExtra, ,100,8,0,0,0
Member,Terminals.Common (Debug),Terminals.Connections,IConnectionExtra,ConnectToConsole.get() : bool,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Connections,IConnectionExtra,ContainsFocus.get() : bool,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Connections,IConnectionExtra,Domain.get() : string,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Connections,IConnectionExtra,Focus() : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Connections,IConnectionExtra,FullScreen.get() : bool,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Connections,IConnectionExtra,FullScreen.set(bool) : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Connections,IConnectionExtra,Server.get() : string,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Connections,IConnectionExtra,UserName.get() : string,100,1,,0,0
Type,Terminals.Common (Debug),Terminals.Connections,IConnectionMainView, ,100,3,0,0,0
Member,Terminals.Common (Debug),Terminals.Connections,IConnectionMainView,GetDesktopShare() : string,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Connections,IConnectionMainView,OnLeavingFullScreen() : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Connections,IConnectionMainView,SetGrabInputCheck(bool) : void,100,1,,0,0
Type,Terminals.Common (Debug),Terminals.Connections,IConnectionPlugin, ,100,7,0,5,0
Member,Terminals.Common (Debug),Terminals.Connections,IConnectionPlugin,CreateConnection() : Connection,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Connections,IConnectionPlugin,CreateOptions() : ProtocolOptions,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Connections,IConnectionPlugin,CreateOptionsControls() : Control[],100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Connections,IConnectionPlugin,GetIcon() : Image,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Connections,IConnectionPlugin,GetOptionsType() : Type,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Connections,IConnectionPlugin,Port.get() : int,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Connections,IConnectionPlugin,PortName.get() : string,100,1,,0,0
Type,Terminals.Common (Debug),Terminals.Connections,ICurrenctConnectionProvider, ,100,1,0,1,0
Member,Terminals.Common (Debug),Terminals.Connections,ICurrenctConnectionProvider,CurrentConnection.get() : IConnection,100,1,,1,0
Type,Terminals.Common (Debug),Terminals.Connections,IExtraDetection, ,100,1,0,0,0
Member,Terminals.Common (Debug),Terminals.Connections,IExtraDetection,"IsValid(string, int) : bool",100,1,,0,0
Type,Terminals.Common (Debug),Terminals.Connections,IOptionsExporterFactory, ,100,1,0,1,0
Member,Terminals.Common (Debug),Terminals.Connections,IOptionsExporterFactory,CreateOptionsExporter() : ITerminalsOptionsExport,100,1,,1,0
Type,Terminals.Common (Debug),Terminals.Connections,IToolbarExtender, ,100,1,0,1,0
Member,Terminals.Common (Debug),Terminals.Connections,IToolbarExtender,Visit(ToolStrip) : void,100,1,,1,0
Type,Terminals.Common (Debug),Terminals.Connections,IToolbarExtenderFactory, ,100,1,0,2,0
Member,Terminals.Common (Debug),Terminals.Connections,IToolbarExtenderFactory,CreateToolbarExtender(ICurrenctConnectionProvider) : IToolbarExtender,100,1,,2,0
Namespace,Terminals.Common (Debug),Terminals.Converters, , ,73,25,1,9,80
Type,Terminals.Common (Debug),Terminals.Converters,ColorParser, ,73,6,1,2,19
Member,Terminals.Common (Debug),Terminals.Converters,ColorParser,FromString(string) : Color,73,2,,1,5
Member,Terminals.Common (Debug),Terminals.Converters,ColorParser,GetColorFromUnKnownName(string) : Color,65,2,,1,8
Member,Terminals.Common (Debug),Terminals.Converters,ColorParser,"GetColorPart(string, int) : int",74,1,,1,4
Member,Terminals.Common (Debug),Terminals.Converters,ColorParser,ToString(Color) : string,87,1,,1,2
Type,Terminals.Common (Debug),Terminals.Converters,FontParser, ,71,12,1,5,43
Member,Terminals.Common (Debug),Terminals.Converters,FontParser,FontParser(),100,1,,0,1
Member,Terminals.Common (Debug),Terminals.Converters,FontParser,FromString(string) : Font,57,1,,3,13
Member,Terminals.Common (Debug),Terminals.Converters,FontParser,"ParseFontStyle(string, int) : FontStyle",71,2,,2,5
Member,Terminals.Common (Debug),Terminals.Converters,FontParser,"ParseGdi(string, int, int) : byte",77,1,,1,3
Member,Terminals.Common (Debug),Terminals.Converters,FontParser,"ParseName(string, int) : string",78,1,,0,3
Member,Terminals.Common (Debug),Terminals.Converters,FontParser,"ParseSize(string, int, int) : float",70,2,,2,5
Member,Terminals.Common (Debug),Terminals.Converters,FontParser,"ParseUnits(string, int, int) : GraphicsUnit",77,1,,2,3
Member,Terminals.Common (Debug),Terminals.Converters,FontParser,"ParseVertical(string, int, int) : bool",66,2,,1,7
Member,Terminals.Common (Debug),Terminals.Converters,FontParser,ToString(Font) : string,74,1,,2,3
Type,Terminals.Common (Debug),Terminals.Converters,TextConverter, ,74,7,1,5,18
Member,Terminals.Common (Debug),Terminals.Converters,TextConverter,DecodeFrom64(string) : string,80,2,,0,4
Member,Terminals.Common (Debug),Terminals.Converters,TextConverter,EncodeTo64(string) : string,70,2,,2,6
Member,Terminals.Common (Debug),Terminals.Converters,TextConverter,ToTitleCase(string) : string,82,1,,3,2
Member,Terminals.Common (Debug),Terminals.Converters,TextConverter,TryDecodeFrom64(string) : string,70,2,,2,6
Namespace,Terminals.Common (Debug),Terminals.Data, , ,98,124,2,19,66
Type,Terminals.Common (Debug),Terminals.Data,CredentialBase, ,91,28,1,2,35
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,CredentialBase(),100,1,,0,1
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,Domain.get() : string,89,1,,0,2
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,Domain.set(string) : void,86,2,,0,2
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,EncryptedDomain.get() : string,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,EncryptedDomain.set(string) : void,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,EncryptedPassword.get() : string,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,EncryptedPassword.set(string) : void,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,EncryptedUserName.get() : string,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,EncryptedUserName.set(string) : void,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,GetDecryptedDomain() : string,91,1,,0,2
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,GetDecryptedPassword() : string,91,1,,0,2
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,GetDecryptedUserName() : string,91,1,,0,2
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,ICredentialBase.Domain.get() : string,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,ICredentialBase.Domain.set(string) : void,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,ICredentialBase.Password.get() : string,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,ICredentialBase.Password.set(string) : void,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,ICredentialBase.UpdatePasswordByNewKeyMaterial(string) : void,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,ICredentialBase.UserName.get() : string,95,1,,0,1
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,ICredentialBase.UserName.set(string) : void,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,Password.get() : string,89,1,,0,2
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,Password.set(string) : void,86,2,,0,2
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,UpdateFrom(CredentialBase) : void,78,1,,0,3
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,UpdatePasswordByNewKeyMaterial(string) : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,UserName.get() : string,89,1,,0,2
Member,Terminals.Common (Debug),Terminals.Data,CredentialBase,UserName.set(string) : void,86,2,,0,2
Type,Terminals.Common (Debug),Terminals.Data,IBeforeConnectExecuteOptions, ,100,10,0,0,0
Member,Terminals.Common (Debug),Terminals.Data,IBeforeConnectExecuteOptions,Command.get() : string,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IBeforeConnectExecuteOptions,Command.set(string) : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IBeforeConnectExecuteOptions,CommandArguments.get() : string,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IBeforeConnectExecuteOptions,CommandArguments.set(string) : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IBeforeConnectExecuteOptions,Execute.get() : bool,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IBeforeConnectExecuteOptions,Execute.set(bool) : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IBeforeConnectExecuteOptions,InitialDirectory.get() : string,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IBeforeConnectExecuteOptions,InitialDirectory.set(string) : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IBeforeConnectExecuteOptions,WaitForExit.get() : bool,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IBeforeConnectExecuteOptions,WaitForExit.set(bool) : void,100,1,,0,0
Type,Terminals.Common (Debug),Terminals.Data,ICredentialBase, ,100,9,0,1,0
Member,Terminals.Common (Debug),Terminals.Data,ICredentialBase,Domain.get() : string,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,ICredentialBase,Domain.set(string) : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,ICredentialBase,EncryptedPassword.get() : string,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,ICredentialBase,EncryptedPassword.set(string) : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,ICredentialBase,Password.get() : string,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,ICredentialBase,Password.set(string) : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,ICredentialBase,UpdatePasswordByNewKeyMaterial(string) : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,ICredentialBase,UserName.get() : string,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,ICredentialBase,UserName.set(string) : void,100,1,,0,0
Type,Terminals.Common (Debug),Terminals.Data,ICredentialSet, ,100,7,0,3,0
Member,Terminals.Common (Debug),Terminals.Data,ICredentialSet,Domain.get() : string,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,ICredentialSet,Domain.set(string) : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,ICredentialSet,Id.get() : Guid,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Data,ICredentialSet,Name.get() : string,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,ICredentialSet,Name.set(string) : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,ICredentialSet,UserName.get() : string,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,ICredentialSet,UserName.set(string) : void,100,1,,0,0
Type,Terminals.Common (Debug),Terminals.Data,IDisplayOptions, ,100,8,0,2,0
Member,Terminals.Common (Debug),Terminals.Data,IDisplayOptions,Colors.get() : Colors,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Data,IDisplayOptions,Colors.set(Colors) : void,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Data,IDisplayOptions,DesktopSize.get() : DesktopSize,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Data,IDisplayOptions,DesktopSize.set(DesktopSize) : void,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Data,IDisplayOptions,Height.get() : int,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IDisplayOptions,Height.set(int) : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IDisplayOptions,Width.get() : int,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IDisplayOptions,Width.set(int) : void,100,1,,0,0
Type,Terminals.Common (Debug),Terminals.Data,IFavorite, ,100,27,0,10,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,Copy() : IFavorite,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,DesktopShare.get() : string,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,DesktopShare.set(string) : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,Display.get() : IDisplayOptions,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,ExecuteBeforeConnect.get() : IBeforeConnectExecuteOptions,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,GetToolTipText() : string,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,GroupNames.get() : string,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,Groups.get() : List<IGroup>,100,1,,2,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,Id.get() : Guid,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,Name.get() : string,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,Name.set(string) : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,NewWindow.get() : bool,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,NewWindow.set(bool) : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,Notes.get() : string,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,Notes.set(string) : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,Port.get() : int,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,Port.set(int) : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,Protocol.get() : string,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,Protocol.set(string) : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,ProtocolProperties.get() : ProtocolOptions,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,Security.get() : ISecurityOptions,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,ServerName.get() : string,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,ServerName.set(string) : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,ToolBarIconFile.get() : string,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,ToolBarIconFile.set(string) : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,ToolBarIconImage.get() : Image,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Data,IFavorite,UpdateFrom(IFavorite) : void,100,1,,0,0
Type,Terminals.Common (Debug),Terminals.Data,IGroup, ,100,9,0,4,0
Member,Terminals.Common (Debug),Terminals.Data,IGroup,AddFavorite(IFavorite) : void,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Data,IGroup,AddFavorites(List<IFavorite>) : void,100,1,,2,0
Member,Terminals.Common (Debug),Terminals.Data,IGroup,Favorites.get() : List<IFavorite>,100,1,,2,0
Member,Terminals.Common (Debug),Terminals.Data,IGroup,Name.get() : string,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IGroup,Name.set(string) : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IGroup,Parent.get() : IGroup,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IGroup,Parent.set(IGroup) : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IGroup,RemoveFavorite(IFavorite) : void,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Data,IGroup,RemoveFavorites(List<IFavorite>) : void,100,1,,2,0
Type,Terminals.Common (Debug),Terminals.Data,INamedItem, ,100,1,0,0,0
Member,Terminals.Common (Debug),Terminals.Data,INamedItem,Name.get() : string,100,1,,0,0
Type,Terminals.Common (Debug),Terminals.Data,ISecurityOptions, ,100,4,0,3,0
Member,Terminals.Common (Debug),Terminals.Data,ISecurityOptions,Credential.get() : Guid,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Data,ISecurityOptions,Credential.set(Guid) : void,100,1,,1,0
Member,Terminals.Common (Debug),Terminals.Data,ISecurityOptions,GetResolvedCredentials() : ISecurityOptions,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,ISecurityOptions,UpdateFromCredential(ICredentialSet) : void,100,1,,1,0
Type,Terminals.Common (Debug),Terminals.Data,IStoreIdEquals<TItemType>, ,100,2,0,0,0
Member,Terminals.Common (Debug),Terminals.Data,IStoreIdEquals<TItemType>,GetStoreIdHash() : int,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,IStoreIdEquals<TItemType>,StoreIdEquals(TItemType) : bool,100,1,,0,0
Type,Terminals.Common (Debug),Terminals.Data,ProtocolOptions, ,100,4,1,2,1
Member,Terminals.Common (Debug),Terminals.Data,ProtocolOptions,Copy() : ProtocolOptions,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Data,ProtocolOptions,"FromCofigFavorite(IFavorite, FavoriteConfigurationElement) : void",100,1,,2,0
Member,Terminals.Common (Debug),Terminals.Data,ProtocolOptions,ProtocolOptions(),100,1,,0,1
Member,Terminals.Common (Debug),Terminals.Data,ProtocolOptions,"ToConfigFavorite(IFavorite, FavoriteConfigurationElement) : void",100,1,,2,0
Type,Terminals.Common (Debug),Terminals.Data,SecurityOptions, ,82,15,2,5,30
Member,Terminals.Common (Debug),Terminals.Data,SecurityOptions,Copy() : SecurityOptions,76,1,,1,4
Member,Terminals.Common (Debug),Terminals.Data,SecurityOptions,Credential.get() : string,77,2,,1,4
Member,Terminals.Common (Debug),Terminals.Data,SecurityOptions,Credential.set(string) : void,79,2,,1,3
Member,Terminals.Common (Debug),Terminals.Data,SecurityOptions,ISecurityOptions.Credential.get() : Guid,98,1,,1,1
Member,Terminals.Common (Debug),Terminals.Data,SecurityOptions,ISecurityOptions.Credential.set(Guid) : void,95,1,,1,1
Member,Terminals.Common (Debug),Terminals.Data,SecurityOptions,ISecurityOptions.GetResolvedCredentials() : ISecurityOptions,77,1,,2,4
Member,Terminals.Common (Debug),Terminals.Data,SecurityOptions,ISecurityOptions.UpdateFromCredential(ICredentialSet) : void,98,1,,1,1
Member,Terminals.Common (Debug),Terminals.Data,SecurityOptions,"ResolveCredentials(ISecurityOptions, Guid) : void",80,1,,3,3
Member,Terminals.Common (Debug),Terminals.Data,SecurityOptions,SecurityOptions(),87,1,,2,2
Member,Terminals.Common (Debug),Terminals.Data,SecurityOptions,ToString() : string,84,1,,1,2
Member,Terminals.Common (Debug),Terminals.Data,SecurityOptions,"UpdateFromCredential(ICredentialSet, ISecurityOptions) : void",71,2,,3,5
Member,Terminals.Common (Debug),Terminals.Data,SecurityOptions,UpdateFromDefaultValues(ICredentialBase) : void,100,1,,1,0
Namespace,Terminals.Common (Debug),Terminals.Forms, , ,82,35,7,25,125
Type,Terminals.Common (Debug),Terminals.Forms,InputBox, ,70,30,7,24,120
Member,Terminals.Common (Debug),Terminals.Forms,InputBox,AssignPasswordChar(char) : void,95,1,,1,1
Member,Terminals.Common (Debug),Terminals.Forms,InputBox,"AssignTexts(string, string, string) : void",76,1,,3,4
Member,Terminals.Common (Debug),Terminals.Forms,InputBox,"btnCancel_Click(object, EventArgs) : void",84,1,,2,2
Member,Terminals.Common (Debug),Terminals.Forms,InputBox,"btnOK_Click(object, EventArgs) : void",83,1,,3,2
Member,Terminals.Common (Debug),Terminals.Forms,InputBox,Dispose(bool) : void,80,3,,3,3
Member,Terminals.Common (Debug),Terminals.Forms,InputBox,InitializeComponent() : void,41,1,,12,52
Member,Terminals.Common (Debug),Terminals.Forms,InputBox,InputBox(),84,1,,1,2
Member,Terminals.Common (Debug),Terminals.Forms,InputBox,InputBox(),82,1,,2,3
Member,Terminals.Common (Debug),Terminals.Forms,InputBox,"InputBox_FormClosing(object, FormClosingEventArgs) : void",87,1,,3,2
Member,Terminals.Common (Debug),Terminals.Forms,InputBox,"lblPrompt_TextChanged(object, EventArgs) : void",84,1,,3,2
Member,Terminals.Common (Debug),Terminals.Forms,InputBox,"LoadForm(string, string, string, int, int) : void",76,1,,0,4
Member,Terminals.Common (Debug),Terminals.Forms,InputBox,MessureControlHeightByText(Control) : int,73,1,,4,4
Member,Terminals.Common (Debug),Terminals.Forms,InputBox,OutputResponse.get() : InputBoxResult,91,1,,1,2
Member,Terminals.Common (Debug),Terminals.Forms,InputBox,ResetResponse() : void,84,1,,1,2
Member,Terminals.Common (Debug),Terminals.Forms,InputBox,"SetupNewLocation(int, int) : void",67,5,,4,6
Member,Terminals.Common (Debug),Terminals.Forms,InputBox,Show(string) : InputBoxResult,75,1,,2,4
Member,Terminals.Common (Debug),Terminals.Forms,InputBox,"Show(string, string) : InputBoxResult",75,1,,2,4
Member,Terminals.Common (Debug),Terminals.Forms,InputBox,"Show(string, string, char) : InputBoxResult",72,1,,2,5
Member,Terminals.Common (Debug),Terminals.Forms,InputBox,"Show(string, string, string) : InputBoxResult",75,1,,2,4
Member,Terminals.Common (Debug),Terminals.Forms,InputBox,"Show(string, string, string, int, int) : InputBoxResult",66,3,,2,8
Member,Terminals.Common (Debug),Terminals.Forms,InputBox,UpdateFormHeight() : void,90,1,,3,1
Member,Terminals.Common (Debug),Terminals.Forms,InputBox,UpdateInputSelection() : void,78,1,,3,3
Type,Terminals.Common (Debug),Terminals.Forms,InputBoxResult, ,94,5,1,1,5
Member,Terminals.Common (Debug),Terminals.Forms,InputBoxResult,InputBoxResult(),100,1,,0,1
Member,Terminals.Common (Debug),Terminals.Forms,InputBoxResult,ReturnCode.get() : DialogResult,98,1,,1,1
Member,Terminals.Common (Debug),Terminals.Forms,InputBoxResult,ReturnCode.set(DialogResult) : void,95,1,,1,1
Member,Terminals.Common (Debug),Terminals.Forms,InputBoxResult,Text.get() : string,98,1,,0,1
Member,Terminals.Common (Debug),Terminals.Forms,InputBoxResult,Text.set(string) : void,95,1,,0,1
Namespace,Terminals.Common (Debug),Terminals.Forms.Controls, , ,67,27,7,28,128
Type,Terminals.Common (Debug),Terminals.Forms.Controls,CredentialsPanel, ,67,27,7,28,128
Member,Terminals.Common (Debug),Terminals.Forms.Controls,CredentialsPanel,CheckEncryptedPassword(ICredentialBase) : void,67,3,,4,7
Member,Terminals.Common (Debug),Terminals.Forms.Controls,CredentialsPanel,CredentialsPanel(),73,1,,5,5
Member,Terminals.Common (Debug),Terminals.Forms.Controls,CredentialsPanel,Dispose(bool) : void,80,3,,3,3
Member,Terminals.Common (Debug),Terminals.Forms.Controls,CredentialsPanel,InitializeComponent() : void,36,1,,21,75
Member,Terminals.Common (Debug),Terminals.Forms.Controls,CredentialsPanel,LoadDirectlyFrom(ICredentialBase) : void,84,1,,2,2
Member,Terminals.Common (Debug),Terminals.Forms.Controls,CredentialsPanel,LoadDomainAndUser(ICredentialBase) : void,83,1,,2,2
Member,Terminals.Common (Debug),Terminals.Forms.Controls,CredentialsPanel,LoadFrom(ICredentialBase) : void,76,1,,1,4
Member,Terminals.Common (Debug),Terminals.Forms.Controls,CredentialsPanel,LoadMRUs() : void,100,1,,0,0
Member,Terminals.Common (Debug),Terminals.Forms.Controls,CredentialsPanel,LoadPassword() : void,84,1,,1,2
Member,Terminals.Common (Debug),Terminals.Forms.Controls,CredentialsPanel,PasswordChanged.add(EventHandler) : void,95,1,,3,1
Member,Terminals.Common (Debug),Terminals.Forms.Controls,CredentialsPanel,PasswordChanged.remove(EventHandler) : void,95,1,,3,1
